id,uniqueId,language,discipline,type,difficulty,question,optionA,optionB,optionC,optionD,correct,sourceUrl,sourceExcerpt
07218255-1d4b-49cd-95e7-09a1a5f65294,07218255-1d4b-49cd-95e7-09a1a5f65294,English,Look Dev,True/False,Medium,"When using Tessellation with Nanite, the 'r.Nanite.Tessellation' cvar must be set to '0' to disable tessellation, even if tessellation is disabled in the material.",TRUE,FALSE,,,B,,r.Nanite.AllowTessellation=1 r.Nanite.Tessellation=1
074db34b-ecd0-4ee4-83c5-17f68ab97254,074db34b-ecd0-4ee4-83c5-17f68ab97254,English,Game Dev,Multiple Choice,Beginner,Your character isn't moving after setting up the input mappings. What is the likely cause?,The Character Movement Component's 'Orient Rotation to Movement' is disabled.,The Skeletal Mesh has no Physics Asset.,The Animation Blueprint is not set to use 'Montage Play'.,The 'Use Controller Rotation Yaw' is enabled on the Character.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/character-movement-in-unreal-engine,"Orient Rotation to Movement: If enabled, the Character will orient itself toward its velocity direction."
0753eb89-81a4-44ae-91d8-f3b1cb7a183e,0753eb89-81a4-44ae-91d8-f3b1cb7a183e,English,Look Dev,Multiple Choice,Medium,You need to apply a blood splatter effect to a character's armor. How do you achieve this without modifying the base material?,Use a DBuffer decal with a translucent blend mode.,Modify the character's base material directly.,Apply a static mesh with the blood splatter texture.,Use a post-process effect to overlay the blood splatter.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/decal-materials-in-unreal-engine,"Decals are a material type that can make local modifications to a scene by projecting the characteristics of the material, such as its base color, roughness, and normals, onto geometry in the level."
076ebd68-f69c-44f4-8bf6-54c887e2db38,076ebd68-f69c-44f4-8bf6-54c887e2db38,English,Tech Art,Multiple Choice,Beginner,You want to reuse a material with slight variations. What should you create?,Static Mesh,Material Instance,Skeletal Mesh,Blueprint Class,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/creating-new-materials-in-unreal-engine,"Material Instance: A copy of an existing material with the ability to override specific properties, making it useful for quickly creating variations of materials."
077fd799-29f8-4459-bb0c-daa25ba2596e,077fd799-29f8-4459-bb0c-daa25ba2596e,English,Tech Art,Multiple Choice,Expert,"After importing a high-resolution landscape from a DCC package, the Unreal Engine editor becomes unresponsive during the collision generation phase. Which of the following is the MOST likely reason for this issue?",The landscape's vertex count exceeds the maximum allowed by Unreal Engine,The landscape material is too complex,The landscape's UVs are overlapping,The landscape's collision is too detailed,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/landscape-outdoor-terrain-in-unreal-engine,Unreal Engine has limits on the size and complexity of Landscapes. Exceeding these limits can cause import failures or performance issues.
078df4da-6f59-4858-a139-c0bc2dafb2cc,078df4da-6f59-4858-a139-c0bc2dafb2cc,English,Look Dev,True/False,Hard,"Increasing the 'Density' of Volumetric Fog will always create a more realistic and visually appealing atmosphere, regardless of the scene's scale or lighting.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/volumetric-fog-in-unreal-engine,Excessive fog density can obscure details and reduce visibility.
07b5e7c1-6f69-45b0-8123-b19e662b110f,07b5e7c1-6f69-45b0-8123-b19e662b110f,English,Look Dev,True/False,Expert,"When importing FBX files into Unreal Engine 5.7, materials are always imported as Material Instances, regardless of the 'Material Import' setting.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/unreal-engine-material-editor-user-guide,As of now FBX import only generates Material Instances in a similar way to glTF.
07ba9009-70b1-41f5-9ecc-fb2b99fd92b4,07ba9009-70b1-41f5-9ecc-fb2b99fd92b4,English,VFX,True/False,Medium,"In the context of PCG graphs, the Attribute Reader node can only access attributes from the current graph's default attribute domain.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/get-attributes,"Get all the attributes names and type on the default domain. If you need all the attributes on all domains, use GetAllAttributes."
07be7aed-1f9d-4a9b-b5b4-66fadfb4fdea,07be7aed-1f9d-4a9b-b5b4-66fadfb4fdea,English,VFX,True/False,Easy,"Within a Niagara emitter asset, modules created in the scratch pad will affect all instances of that emitter within any Niagara systems it is used in.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/niagara-scratch-pad-modules-in-unreal-engine,"If a scratch pad module is made inside a Niagara emitter asset, it will apply to all uses of that emitter in whatever Niagara systems it's been added to."
07ec337e-9545-435d-b44a-88fe14de9884,07ec337e-9545-435d-b44a-88fe14de9884,English,Tech Art,Multiple Choice,Beginner,Textures are blurry when viewed up close. What setting should you adjust?,Increase the Mipmap LOD bias.,Decrease the texture size.,Disable texture streaming.,Reduce the number of draw calls.,A,,"Mipmap LOD bias adjusts the level of detail used for textures, affecting sharpness."
07fb1d42-8622-4905-b1bc-4e289c63c79d,07fb1d42-8622-4905-b1bc-4e289c63c79d,English,Look Dev,Multiple Choice,Easy,Which texture input controls the color of a PBR material?,Roughness,Metallic,Normal,Base Color,D,https://dev.epicgames.com/documentation/en-us/unreal-engine/physically-based-materials-in-unreal-engine,Base Color. These are the Material attributes that are directly related to the physically based aspect of Unreal Materials.
084abdae-4a69-4fd1-b223-a234c049495d,084abdae-4a69-4fd1-b223-a234c049495d,English,Look Dev,Multiple Choice,Expert,"You are using a high-resolution texture for a character's skin. On lower-end devices, the texture appears blurry, even though streaming is enabled. What optimization step will help the most? #Textures",Enable 'Sharpen' in the texture settings.,Adjust the 'Texture Group' setting to a lower mip-map level for mobile platforms in the texture asset.,Increase the 'Max Texture Size' in project settings.,Force highest mip-map level.,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/textures-in-unreal-engine,"The Texture Asset Editor is a standalone window where you can view and edit texture assets. From this editor window, you can view the texture and its color channels. The Details panel provides additional information about the imported texture along with a set of properties to configure the texture."
085aad58-f98e-47f4-bd49-8d6b3617c5d7,085aad58-f98e-47f4-bd49-8d6b3617c5d7,English,Look Dev,Multiple Choice,Expert,"You are blending several complex materials using Material Layers. The shader complexity is very high, causing performance issues. What is the most effective optimization strategy? #MaterialLayers",Increase the texture streaming pool size.,Use Material Instances with optimized variations for different LODs.,Enable 'Full Precision' in the material settings.,Bake the material layers into a single texture.,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/using-material-layers-in-unreal-engine,The Material Layers system in Unreal Engine is a powerful tool that allows you to layer and blend textures and properties together to create unique Materials for the objects in your levels.
088671dd-6685-40bb-890d-c0e198ffd983,088671dd-6685-40bb-890d-c0e198ffd983,English,Tech Art,True/False,Beginner,"In Unreal Engine 5, static meshes utilizing complex collision geometries can potentially increase CPU processing overhead during physics calculations.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/collision-in-unreal-engine,"Complex collision, especially on static meshes, can significantly increase CPU cost during physics calculations."
0886faba-efac-44f4-8faa-6e4c7df054a0,0886faba-efac-44f4-8faa-6e4c7df054a0,English,Worldbuilding,Multiple Choice,Hard,"When optimizing a Geometry Collection asset for building destruction with many small fragments, which setting in the Fracture Mode is MOST effective at improving performance by reducing the number of active physics objects?",Disable collision on all fractured pieces to reduce physics calculations.,Enable 'Clustering' in Fracture Mode to group smaller pieces into larger chunks.,Increase the 'Collision Fidelity' setting on the Geometry Collection.,"Reduce the 'Fracture Voronoi Count' to create more, smaller pieces.",B,https://dev.epicgames.com/documentation/en-us/unreal-engine/geometry-collections-user-guide,Scroll down to the Clustering section and toggle the Enable Clustering checkbox. Fracture Mode has a variety of tools to adjust the bone clusters in your Geometry Collection. This gives you more control over the performance and aesthetics of the simulation.
08f0a82c-e526-43c4-8524-1a6c14d8d66f,08f0a82c-e526-43c4-8524-1a6c14d8d66f,English,Tech Art,Multiple Choice,Expert,"In Unreal Engine 5, which of the following techniques is MOST effective for creating the illusion of depth and distance in a landscape, thereby preventing distant mountains from appearing flat?",More detailed textures on the landscape material.,Atmospheric perspective and proper use of the Exponential Height Fog.,Higher resolution landscape.,More detailed meshes for the mountains.,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/exponential-height-fog-in-unreal-engine,"Exponential Height Fog simulates atmospheric perspective, which is essential for creating depth in outdoor scenes."
0923ced2-ec52-4dc7-915a-fa2bc69675af,0923ced2-ec52-4dc7-915a-fa2bc69675af,English,Look Dev,True/False,Easy,"Volumetric Fog is an optional feature of the Exponential Height Fog component, calculating media density and lighting within the camera's view.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/volumetric-fog-in-unreal-engine,Volumetric Fog is an optional part of the Exponential Height Fog Component. Volumetric Fog computes participating media density and lighting at every point in the camera frustum.
0980113a-1365-4fba-8294-c5ba7e966f77,0980113a-1365-4fba-8294-c5ba7e966f77,English,Programming,Multiple Choice,Medium,You observe that certain replicated properties in your game are not updating as frequently as expected. How can you prioritize replication using IrisReplication?,Increase the NetUpdateFrequency of the Actor.,Adjust the replication priority using network object prioritizers in IrisReplication.,Set the bOnlyRelevantToOwner flag to true.,Use the Replication Graph to assign actors to different replication nodes.,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/networking-and-multiplayer-in-unreal-engine,"Iris does not support replication graph. Iris and Replication Graph are separate systems, and the network driver can only use one or the other. Iris does not have a concept of a node in the same sense of replication graph to control when and where actors are replicated."
09845ca6-5cdb-4e6c-a141-dcb3a08fec79,09845ca6-5cdb-4e6c-a141-dcb3a08fec79,English,VFX,Multiple Choice,Easy,"When troubleshooting cloth simulation clipping through a skeletal mesh in Unreal Engine 5, which setting within the Cloth component's Collision section is MOST directly responsible for adjusting the thickness of the collision volume?",Damping Ratio,Gravity Scale,Collision Thickness,Wind Force,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/chaos-physics-in-unreal-engine,"Chaos Physics is a light-weight physics simulation solution available in Unreal Engine, built from the ground up to meet the needs of next-generation games."
09947c0c-3ad8-4b5a-9b5b-6960e4975594,09947c0c-3ad8-4b5a-9b5b-6960e4975594,English,VFX,True/False,Easy,Chaos Physics in Unreal Engine 5 is the default physics simulation system.,TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/chaos-physics-in-unreal-engine,"Chaos Physics is a light-weight physics simulation solution available in Unreal Engine, built from the ground up to meet the needs of next-generation games."
